id,value
CATEGORIES.PAPERS.Artificial_Intelligence.Prediction_based_on_statistical_methods.10_1109/ICETA_2017_8102463,1
CATEGORIES.PAPERS.Artificial_Intelligence.Prediction_based_on_statistical_methods.10_1245/2575723_2531877,1
CATEGORIES.PAPERS.Artificial_Intelligence.Prediction_based_on_statistical_methods.10_1245/3153450_3153518,1
CATEGORIES.PAPERS.Artificial_Intelligence.Prediction_based_on_statistical_methods.issn=2307-4108,1
CATEGORIES.PAPERS.Artificial_Intelligence.Support_Vector_Machines,
CATEGORIES.PAPERS.Artificial_Intelligence.Support_Vector_Machines.10_1007/s11257-011-9106-8,1
CATEGORIES.PAPERS.Artificial_Intelligence.Support_Vector_Machines.10_1075/csed_12_3_247_3837,1
CATEGORIES.PAPERS.Artificial_Intelligence.Support_Vector_Machines.10_1076/csed_12_3_197_8618,1
CATEGORIES.PAPERS.Artificial_Intelligence.Support_Vector_Machines.10_1145/2676723_2691877,1
CATEGORIES.PAPERS.Artificial_Intelligence.Support_Vector_Machines.10_1145/2787622_2787731,1
CATEGORIES.PAPERS.Artificial_Intelligence.Support_Vector_Machines.10_1145/3159450_3159518,1
CATEGORIES.PAPERS.Artificial_Intelligence.Support_Vector_Machines.10_1203/SII_2015_8273283,1
CATEGORIES.PAPERS.Artificial_Intelligence.Support_Vector_Machines.10_1203/TLT_2010_28,1
CATEGORIES.PAPERS.Artificial_Intelligence.Support_Vector_Machines.10_1245/2325235_2325338,1
CATEGORIES.PAPERS.Artificial_Intelligence.Support_Vector_Machines.10_1245/2408775_2408787,1
CATEGORIES.PAPERS.Artificial_Intelligence.Support_Vector_Machines.issn=2307-4108,1
CATEGORIES.PAPERS.Development_of_tools,
CATEGORIES.PAPERS.Development_of_tools.10_1002/cae_21655,1
CATEGORIES.PAPERS.Development_of_tools.10_1002/cae_21832,1
CATEGORIES.PAPERS.Development_of_tools.10_1007/978-3-642-41347-6,1
CATEGORIES.PAPERS.Development_of_tools.10_1015/J_CHB_2013_04_030,1
CATEGORIES.PAPERS.Development_of_tools.10_1075/csed_12_3_137_8518,1
CATEGORIES.PAPERS.Development_of_tools.10_1145/2659532_2659620,1
CATEGORIES.PAPERS.Development_of_tools.10_1245/2553532_2553520,1
CATEGORIES.PAPERS.Development_of_tools.isbn=978-1-57735-281-5,1
CATEGORIES.PAPERS.Games_for_learning,
CATEGORIES.PAPERS.Games_for_learning.10_1007/378-3-313-31743-5_25,1
CATEGORIES.PAPERS.Games_for_learning.10_1007/s40593-016-0107-y,1
CATEGORIES.PAPERS.Games_for_learning.10_1016/J_CHB_2013_04_030,1
CATEGORIES.PAPERS.Games_for_learning.10_1016/j_procs_2014_12_021,1
CATEGORIES.PAPERS.Games_for_learning.10_1109/TLT_2009_50,1
CATEGORIES.PAPERS.Games_for_learning.10_1109/TLT_2011_2,1
CATEGORIES.PAPERS.Games_for_learning.10_1145/2408776_2408787,1
CATEGORIES.PAPERS.Games_for_learning.10_1145/2839509_2844615,1
CATEGORIES.PAPERS.Games_for_learning.10_1203/FIE_2005_322313,1
CATEGORIES.PAPERS.Games_for_learning.10_1203/FIE_2007_4418035,1
CATEGORIES.PAPERS.Games_for_learning.10_1203/ICALT_2003_1215128,1
CATEGORIES.PAPERS.Games_for_learning.10_1203/TLT_2003_50,1
CATEGORIES.PAPERS.Games_for_learning.10_1245/2787522_2787713,1
CATEGORIES.PAPERS.Games_for_learning.10_3217/jucs-011-09-1505,1
CATEGORIES.PAPERS.Games_for_learning.10_4018/jec_2012100101,1
CATEGORIES.PAPERS.Platforms,
CATEGORIES.PAPERS.Platforms.10_1007/978-3-319-91743-6_26,1
CATEGORIES.PAPERS.Platforms.10_1109/ICALT_2003_1215118,1
CATEGORIES.PAPERS.Platforms.10_1145/2526968_2526987,1
CATEGORIES.PAPERS.Platforms.10_3217/jucs-011-09-1505,1
CATEGORIES.REPOSITORIES,
CATEGORIES.REPOSITORIES.Academic_courses,
CATEGORIES.REPOSITORIES.Academic_courses.https://github/18sears-nathan/ChatProgram2016,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/1j01/multifiddle,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/8l/pijul,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/aaronly/ScriptingProgrammingAssessment,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/acarrillo/sCribble,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/achristoph/Collaborative-Filtering,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/adafruit/Adafruit_Learning_System_Guides,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/aeshthetic/Learn-to-Program,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/ajielee/mini-projects-while-learning-python,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/ajzdunek/whatsForDinner-App,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/alandickinson/reactnd-myreads,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/alex520biao/Learning-OpenGL-ES-for-iOS,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/aliostad/deep-learning-lang-detection,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/ALRW/dayAsADev,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/amber/amber,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/asketsus/Wikicode-for-Moodle-2,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/ats-lang/ATS-CodeBook,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/AvaisP/machine-learning-programming-assignments-coursera-andrew-ng,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/aytida23/Python-Programming-Essentials-Coursera-Projects,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/b-adams/Wells_Sp12_CS132_Project,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/BassemGhoniem/CS106aStanford,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/bhaskar-codes-121/Object-Oriented-Programming-in-Java,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/BoYanSTKO/Practical_RL-coursera,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/braydie/HowToBeAProgrammer,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/bryonf/YouJustGotPawned,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/chetannaik/learning_torch,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/ClarkWang12/ProgrammingAssignment2,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/code-friends/CodeFriends,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/codebasics/py,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/codejamninja/jams-programming-guide,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/crazydonkey200/neural-symbolic-machines,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/ctuning/reproduce-milepost-project,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/DA0155/CourseraCleanData-HumanActivity,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/danieltoomey/coursera-r-programming,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/daspliff/r_programming,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/Deirdre18/Professional-Portfolio-Website-GMIT-,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/dimroc/collabcode,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/domainxz/vcrs,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/drawpile/Drawpile,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/dstarcev/stepic-haskell,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/DubFriend/GraffitiWall,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/ehaughee/collabit,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/ehmatthes/intro_programming,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/elixirschool/elixirschool,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/foolalex/CS106A,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/freddiev4/dailyprogrammerchallenges,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/gaerae/awesome-algorithms,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/gafiatulin/ml-class,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/GersonLazaro/learn-x-if-you-know-y,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/GibbonEdu/module-ATL,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/gizzle-b/java-programming,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/gleneivey/pairmatic,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/gleneivey/pairmatic2,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/gsmanu007/R_coursera-ProgrammingAssignment2,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/hackprime/algs4,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/hacktunes/hacktunes,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/hanzhao1/JS-Fundamentals,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/HerculesWS/Hercules,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/HeroKillerEver/coursera-deep-learning,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/holystar1076/Assessment5,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/hopelessoptimism/mondocode,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/HPCGISLab/pcml,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/hpnhxxwn/Yelp-data-analysis-and-recommender-system,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/IEEEXtreme/Learning-Resources,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/imaginate/algorithmIV-question-manager,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/irJERAD/ExData_Proj2,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/jalexanderqed/cs165a-reversi-bot,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/jashmenn/bitcoin-reading-list,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/JasperDre/Honeybees,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/JeffreyMJohnson/Pong,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/JeffreyMJohnson/Pong,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/jenreiher/wtfiswednesdays,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/jjmmg/Courses,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/joeljfischer/meteor-collabmirror,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/JonathanRys/OrganismIdent,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/jondot/awesome-aha,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/JonnoB/datasciencecoursera,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/JoshCheek/ruby-kickstart,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/kdenhartog/CS1-Fundementals,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/khanhnamle1994/complete-guide-to-deep-learning,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/kimasenbeck/cs111_finalProject_201409,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/KyleZcode/gittinZiggyWithIt,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/lambdaone-io/apprentice-resources,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/lenmus/lenmus,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/limpygnome/pals,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/lonewoolf/Maching-Learning-Programs,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/LuisaSanto/ist-LDM,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/LuisaSanto/ist-LDM,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/Lyyoness/CS156-Machine-Learning,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/marcelgsantos/learning-oop-in-php,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/MariannaAtPlay/reactnd-project-would-you-rather,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/marisapels/OOP-Module3-SelfAssessmentLab,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/mauricesharp/Learning-iOS-Development,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/maxritter/SDC-End-to-end-driving,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/mch649/ProgrammingAssignment2,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/mevorama/PeerAssessment,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/michaelsblank/cs193p_project1_fall2017,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/MihaiDamian/Machine-learning-programming-exercises,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/mikesprague/udacity-nanodegrees,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/mldss/pci-summary,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/mlopezbuendia/CreativeProgrammingA1,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/mlopezbuendia/CreativeProgrammingA1,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/mrtamtam314/RProgrammingAssignment2,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/myinnos/Kotlin-Example,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/nebigdatahub/crux,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/niyatpatel23295/Apache-Spark-Recommender-System,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/off99555/machine-learning-curriculum,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/ollie-williams/SwiftParsec,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/otaruMendez/XtremeX,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/otavio-cesar/cetecop,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/Preston-Sundar/Coursera-Imperial-College-London-Mathematics-For-Machine-Learning-Linear-Algebra,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/Preston-Sundar/Coursera-Imperial-College-London-Mathematics-For-Machine-Learning-Linear-Algebra,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/Progr-RRR/ZHR,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/qlibin/posa-15-assignment3-studio,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/radiatoryang/nyu_studio_spring2014,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/rakofff/Cashe-Matrix-Inverse-R,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/RiccardoM/Forex-and-Stock-Python-Pattern-Recognizer,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/rojassergio/Learning-Scipy,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/rroohhh/draw,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/rzere/Course_Timetabling_Research,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/sapphireblu117/From-Beginners-to-Winners,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/sassela/haskell-learning,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/scottedwards/collaborative-text-editor,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/SentientOrange/Rubiks-Cube,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/sergiolpf/myreads,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/shannonpeng/plix,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/silshack/fall2013,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/simonebrunozzi/open-guide-to-learning-tech-geek-nerdy-stuff,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/skyman/StudentPerformanceAnalysis,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/smbriones/c-how-to-program,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/snh-clj/collab,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/Spacerat/CollabPaint,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/SpencerWF/PythonRevewCourse,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/Starkey19/PT-Coursework,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/Starmonkeys/website,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/std3rr/boston_housing,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/susana/beat-visualizer,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/SushmitaY/Algorithm-assignment,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/terrettaz/coursera-scalashop,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/thebreadboard/Arduino-Tutorials,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/theSalafee/C169final,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/theSalafee/C169final,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/theusual/kaggle-yelp-business-rating-prediction,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/thisandagain/turtle,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/timestocome/Test-stock-prediction-algorithms,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/tostq/DeepLearningC,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/tuttiq/MaquinaVirtual,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/ugwis/AtCoder-Recommendation,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/underscoreio/creative-scala,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/usnistgov/CRPI,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/vbsteja/deeplearning1,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/voter101/principles-of-reactive-programming,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/wsnewman/learning_ros,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/xviniette/AsteroidsLearning,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/xviniette/FlappyLearning,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/YuriyMorozyuk95/Dekanat,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/Zayd-Waves/cipher,1
CATEGORIES.REPOSITORIES.Academic_courses.https://github/zhtpandog/One_Hundred_Tricky_Java_Questions,1
CATEGORIES.REPOSITORIES.Application_Programming_Interface,
CATEGORIES.REPOSITORIES.Application_Programming_Interface.https://github/ajzdunek/whatsForDinner-App,1
CATEGORIES.REPOSITORIES.Application_Programming_Interface.https://github/ctuning/ctuning-datasets-min,1
CATEGORIES.REPOSITORIES.Application_Programming_Interface.https://github/HerculesWS/Hercules,1
CATEGORIES.REPOSITORIES.Application_Programming_Interface.https://github/JaclynNoga/AppliedLearningAssessment,1
CATEGORIES.REPOSITORIES.Application_Programming_Interface.https://github/Lyyoness/CS156-Machine-Learning,1
CATEGORIES.REPOSITORIES.Application_Programming_Interface.https://github/MikeTheWatchGuy/PySimpleGUI,1
CATEGORIES.REPOSITORIES.Application_Programming_Interface.https://github/mlopezbuendia/CreativeProgrammingA1,1
CATEGORIES.REPOSITORIES.Application_Programming_Interface.https://github/mrkwse/MLAP-OA,1
CATEGORIES.REPOSITORIES.Application_Programming_Interface.https://github/Re1tReddy/Spark,1
CATEGORIES.REPOSITORIES.Application_Programming_Interface.https://github/shane1027/Learning_CPP,1
CATEGORIES.REPOSITORIES.Application_Programming_Interface.https://github/SushmitaY/Algorithm-assignment,1
CATEGORIES.REPOSITORIES.Application_Programming_Interface.https://github/xrd/ChitStat,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence,
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Datamining,
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Datamining.https://github/CarlosSaraiva/bndPssFltr,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Datamining.https://github/chankwpj/CUROP2016,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Datamining.https://github/ChristianHur/152-187-Web-Program-Orientation,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Datamining.https://github/coachingce1/coachingce1,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Datamining.https://github/gouthamiexcelr/PMP-Certification-Training-in-Malaysia-Project-Management-Training-in-Malaysia,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Datamining.https://github/lonewoolf/Maching-Learning-Programs,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Datamining.https://github/miteshgoplani/Student-Database-Mangagement-System,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Datamining.https://github/mrsan22/CS109-STAT121-DataScience_Course,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Datamining.https://github/musicalglass/AKA,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Datamining.https://github/shbnq422/cv,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Datamining.https://github/TLNsrivalli/atOnePage,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Datamining.https://github/TwgInternational/Import-Export-Management,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Datamining.https://github/vrdmr/CS273a-Introduction-to-Machine-Learning,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Datamining.https://github/windyguo2046/Tableau-Citibike-HW20,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Natural_Language_Processing,
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Natural_Language_Processing.https://github/agileronin/coursera-r-programming-peer-assessment-1,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Natural_Language_Processing.https://github/arjun1237/Inheritance---Java,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Natural_Language_Processing.https://github/asymptoticdesign/Programming-Visual-and-Generative-Art,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Natural_Language_Processing.https://github/ChristianHur/152-187-Web-Program-Orientation,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Natural_Language_Processing.https://github/gouthamiexcelr/PMP-Certification-Training-in-Malaysia-Project-Management-Training-in-Malaysia,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Natural_Language_Processing.https://github/ksrdj/coursera-r-programming-peer-assessment-1,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Natural_Language_Processing.https://github/lonewoolf/Maching-Learning-Programs,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Natural_Language_Processing.https://github/mikaelbr/frp-piano,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Natural_Language_Processing.https://github/muhammedbasuney/CS106A-ProgrammingMethodology,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Natural_Language_Processing.https://github/natesmith83/WSU_GoBabyGo_Programming,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Natural_Language_Processing.https://github/savinay95n/Reinforcement-learning-Algorithms-and-Dynamic-Programming,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Natural_Language_Processing.https://github/TLNsrivalli/atOnePage,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks,
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks.https://github/abbood/audioSamplingToAudioQueue,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks.https://github/agileronin/coursera-r-programming-peer-assessment-1,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks.https://github/andela-foladeji/License-Plate-Recognition-Nigerian-vehicles,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks.https://github/arjun1237/Inheritance---Java,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks.https://github/chankwpj/CUROP2016,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks.https://github/davidoshiro/Learning-Lua,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks.https://github/epfl-lasa/ML_toolbox,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks.https://github/JacobPlaster/ann-writer,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks.https://github/kknet/AlgorithmicTrading,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks.https://github/ksrdj/coursera-r-programming-peer-assessment-1,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks.https://github/LambdaSchool/ML-Precourse,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks.https://github/lemmatheultimate/weblog,1
