id,value
KEYWORDS.Computer Supported Collaborative Learning (CSCL).10*1007/978-3-319-91743-6_26,1
KEYWORDS.Computer Supported Collaborative Learning (CSCL).10*1007/s40593-016-0107-y,1
KEYWORDS.Computer Supported Collaborative Learning (CSCL).10*1016/J*CHB*2013*04*030,1
KEYWORDS.Computer Supported Collaborative Learning (CSCL).10*1109/FIE*2007*4418095,1
KEYWORDS.Computer Supported Collaborative Learning (CSCL).10*1109/ICALT*2003*1215118,1
KEYWORDS.Computer Supported Collaborative Learning (CSCL).10*1109/SII*2017*8279283,1
KEYWORDS.Computer Supported Collaborative Learning (CSCL).10*1145/2325296*2325338,1
KEYWORDS.Computer Supported Collaborative Learning (CSCL).10*1145/2590651*2590680,1
KEYWORDS.Computer Supported Collaborative Learning (CSCL).10*1145/2590651*2590680,1
KEYWORDS.Computer Supported Collaborative Learning (CSCL).10*1145/2659532*2659620,1
KEYWORDS.Computer Supported Collaborative Learning (CSCL).10*1145/2839509*2844615,1
KEYWORDS.Computer Supported Collaborative Learning (CSCL).10*4018/jec*2012100101,1
KEYWORDS.Computer Supported Collaborative Learning (CSCL).10*4018/jec*2012100101,1
KEYWORDS.Computer Supported Collaborative Learning (CSCL).isbn=9810540051,1
KEYWORDS.Computer Supported Collaborative Learning (CSCL).issn=1137-3601,1
KEYWORDS.Computer Supported Collaborative Learning (CSCL).issn=1560-4292,1
KEYWORDS.Constraint Satisfaction issn=1137-3601,1
KEYWORDS.Contrubition Quality.10*1016/J*CHB*2013*04*030,1
KEYWORDS.Conversational Agents.10*1007/s40593-016-0107-y,1
KEYWORDS.Cooperative Learning.10*1*1*167*4896,1
KEYWORDS.Cooperative Learning.10*1109/ICETA*2017*8102463,1
KEYWORDS.Cooperative Learning.10*1145/2839509*2844615,1
KEYWORDS.Creative Thinking.10*1145/2839509*2844615,1
KEYWORDS.Cs1.10*1076/csed*11*3*247*3837,1
KEYWORDS.Cs1.10*1076/csed*12*3*197*8618,1
KEYWORDS.Cs1.10*1145/2325296*2325338,1
KEYWORDS.Cs1.10*1145/2659532*2659620,1
KEYWORDS.Cs1.10*1145/2676723*2691877,1
KEYWORDS.Cs1.10*1145/2787622*2787731,1
KEYWORDS.Cs1.10*1145/2839509*2844615,1
KEYWORDS.Data Mining.10*1109/TLT*2009*50,1
KEYWORDS.Distance Education.10*1*1*167*4896,1
KEYWORDS.Distance Education.10*1007/978-3-642-41347-6,1
KEYWORDS.Distance Education.10*1145/2839509*2844615,1
KEYWORDS.E-Collaboration.10*1007/978-3-642-41347-6,1
KEYWORDS.E-Learning.10*1016/j*procs*2014*12*021,1
KEYWORDS.E-Learning.10*1109/ICETA*2017*8102463,1
KEYWORDS.E-Learning.10*1109/TLT*2010*28,1
KEYWORDS.E-Tutor Skills.10*1145/2590651*2590680,1
KEYWORDS.Ebooks.10*1145/2787622*2787731,1
KEYWORDS.Educational Data Mining.10*1145/2787622*2787731,1
KEYWORDS.Educational Effectiveness.10*1002/cae*21655,1
KEYWORDS.Evaluation Groups.10*1016/J*CHB*2013*04*030,1
KEYWORDS.Evaluation Groups.10*1145/2325296*2325338,1
KEYWORDS.Framework.10*1007/978-3-319-91743-6_26,1
KEYWORDS.Gamification.10*1145/2659532*2659620,1
KEYWORDS.Greedy Algorthms.10*1002/cae*21655,1
KEYWORDS.Group Cognition.10*1007/978-3-319-91743-6_26,1
KEYWORDS.Group Formation.10*1109/FIE*2006*322313,1
KEYWORDS.Group Formation.10*1109/TLT*2009*50,1
KEYWORDS.Group Formation.issn=1137-3601,1
KEYWORDS.Individualized Instruction.10*1145/2676723*2691877,1
KEYWORDS.Integration Models.10*1016/j*procs*2014*12*021,1
KEYWORDS.Intelligent Tutoring Systems.10*1007/s11257-011-9106-8,1
KEYWORDS.Intelligent Tutoring Systems.10*1007/s40593-016-0107-y,1
KEYWORDS.Intelligent Tutoring Systems.10*1109/TLT*2011*2,1
KEYWORDS.Intelligent Tutoring Systems.10*1145/2676723*2691877,1
KEYWORDS.Intelligent Tutoring Systems.10*1145/2676723*2691877,1
KEYWORDS.Knowledge Sharing.10*1007/978-3-642-41347-6,1
KEYWORDS.Learner Models.10*1007/s11257-011-9106-8,1
KEYWORDS.Learning Analytics.10*1145/2787622*2787731,1
KEYWORDS.Learning Environments.10*1007/s40593-016-0107-y,1
KEYWORDS.Learning Team Formation.10*1007/978-3-642-34010-9_9,1
KEYWORDS.Learning Through Peer Interaction.10*1007/978-3-642-41347-6,1
KEYWORDS.Learning Through Peer Interaction.10*4018/jec*2012100101,1
KEYWORDS.Machine Learning.10*1109/SII*2017*8279283,1
KEYWORDS.Machine Learning.10*1145/2590651*2590680,1
KEYWORDS.Massive Open Online Courses.10*1145/2787622*2787731,1
KEYWORDS.Memetic Algorithms.10*1007/978-3-642-34010-9_9,1
KEYWORDS.Mobile Devices.10*1145/2325296*2325338,1
KEYWORDS.Model Tracing.10*1007/s11257-011-9106-8,1
KEYWORDS.Moodle.10*1002/cae*21832,1
KEYWORDS.Motivation.10*1002/cae*21655,1
KEYWORDS.Motivation.10*1016/J*CHB*2013*04*030,1
KEYWORDS.Multiagent Systems.10*1*1*167*4896,1
KEYWORDS.Multiagent Systems.10*1109/ICETA*2017*8102463,1
KEYWORDS.Multiagent Systems.10*1109/TLT*2010*28,1
KEYWORDS.Multiagent Systems.10*1145/2839509*2844615,1
KEYWORDS.Multiagent Systems.issn=1560-4292,1
KEYWORDS.Novice Programmer.issn=2307-4116,1
KEYWORDS.Parsons Problem.10*1145/2787622*2787731,1
KEYWORDS.Participation.10*1016/J*CHB*2013*04*030,1
KEYWORDS.Personalized Training.10*1145/2590651*2590680,1
KEYWORDS.Perspectives.10*4018/jec*2012100101,1
KEYWORDS.Poks.10*1007/s40593-016-0107-y,1
KEYWORDS.Probabilistic Models.10*1007/s11257-011-9106-8,1
KEYWORDS.Probabilistic Models.10*1109/SII*2017*8279283,1
KEYWORDS.Problem Solving.issn=2307-4116,1
KEYWORDS.Program Animation And Simulation.10*3217/jucs-011-09-1505,1
KEYWORDS.Program Animation And Simulation.isbn=978-1-61499-125-0,1
KEYWORDS.Program Visualization.10*1145/2787622*2787731,1
KEYWORDS.Programing Style.10*1109/FIE*2006*322313,1
KEYWORDS.Programming Education.10*1145/2659532*2659620,1
KEYWORDS.Social Media.10*1007/978-3-642-41347-6,1
KEYWORDS.Social Network Analysis.10*1007/978-3-642-41347-6,1
KEYWORDS.Social Network Analysis.10*1145/2590651*2590680,1
KEYWORDS.Social Network Analysis.10*1145/2659532*2659620,1
KEYWORDS.Social Software.10*1007/978-3-642-41347-6,1
KEYWORDS.Software Engineering Education.10*1145/2590651*2590680,1
KEYWORDS.Solution-Based Multi-Agent System.issn=2307-4116,1
KEYWORDS.Statistics And Analysis Tools.10*1109/FIE*2007*4418095,1
KEYWORDS.Strategies.10*1007/978-3-319-91743-6_26,1
KEYWORDS.Student Activities.10*1109/TLT*2009*50,1
KEYWORDS.Student Members.10*1109/TLT*2009*50,1
KEYWORDS.Student Modeling.10*1145/2839509*2844615,1
KEYWORDS.Student Models.10*1007/s11257-011-9106-8,1
KEYWORDS.Teaching Of Programming.10*1002/cae*21832,1
KEYWORDS.Team Roles.10*1007/978-3-642-34010-9_9,1
KEYWORDS.Text Mining.10*1145/2590651*2590680,1
KEYWORDS.Text-To-Flowchart Conversion.issn=2307-4116,1
KEYWORDS.Tools.10*4018/jec*2012100101,1
KEYWORDS.Virtual Classroom.10*1076/csed*11*3*247*3837,1
KEYWORDS.Virtual Classroom.10*1076/csed*12*3*197*8618,1
KEYWORDS.Virtual Classroom.10*1109/FIE*2007*4418095,1
KEYWORDS.Web 2*0.10*1007/978-3-642-41347-6,1
KEYWORDS.Wiki.10*1109/TLT*2009*50,1
KEYWORDS.Wiki.10*1145/2839509*2844615,1
