id,value
STRATEGIES.Adaptive hypermedia systems (AHS).10*1007/978-3-642-34010-9*9,1
STRATEGIES.Adaptive hypermedia systems (AHS).10*1075/csed*12*3*247*3837,1
STRATEGIES.Adaptive hypermedia systems (AHS).10*1109/ICALT*2003*1215118,1
STRATEGIES.Adaptive hypermedia systems (AHS).10*1109/TLT*2010*28,1
STRATEGIES.Adaptive hypermedia systems (AHS).issn=2307-4108,1
STRATEGIES.Coalition Formation Algorithm,
STRATEGIES.Coalition Formation Algorithm.10*1007/s11257-011-9106-8,1
STRATEGIES.Coalition Formation Algorithm.10*1007/s12257-012-3105-8,1
STRATEGIES.Coalition Formation Algorithm.10*1075/csed*12*3*247*3837,1
STRATEGIES.Coalition Formation Algorithm.10*1076/csed*12*3*197*8618,1
STRATEGIES.Coalition Formation Algorithm.10*1109/FIE*2006*322313,1
STRATEGIES.Coalition Formation Algorithm.10*1145/2676723*2691877,1
STRATEGIES.Coalition Formation Algorithm.10*1145/2787622*2787731,1
STRATEGIES.Coalition Formation Algorithm.10*1145/2839509*2844615,1
STRATEGIES.Coalition Formation Algorithm.10*1145/3159450*3159518,1
STRATEGIES.Coalition Formation Algorithm.10*1203/FIE*2005*322313,1
STRATEGIES.Coalition Formation Algorithm.10*1203/SII*2015*8273283,1
STRATEGIES.Coalition Formation Algorithm.10*1203/TLT*2003*50,1
STRATEGIES.Coalition Formation Algorithm.10*1203/TLT*2010*28,1
STRATEGIES.Coalition Formation Algorithm.10*1203/TLT*2012*2,1
STRATEGIES.Coalition Formation Algorithm.10*1245/2325235*2325338,1
STRATEGIES.Coalition Formation Algorithm.10*1245/2408775*2408787,1
STRATEGIES.Coalition Formation Algorithm.10*1245/2408775*2408787,1
STRATEGIES.Coalition Formation Algorithm.issn=2307-4108,1
STRATEGIES.E-Learning Systems And Manage Their Interactions,
STRATEGIES.E-Learning Systems And Manage Their Interactions.10*1*1*167*4896,1
STRATEGIES.E-Learning Systems And Manage Their Interactions.10*1002/cae*21655,1
STRATEGIES.E-Learning Systems And Manage Their Interactions.10*1002/cae*21655,1
STRATEGIES.E-Learning Systems And Manage Their Interactions.10*1109/FIE*2006*322313,1
STRATEGIES.E-Learning Systems And Manage Their Interactions.10*1109/FIE*2007*4418095,1
STRATEGIES.E-Learning Systems And Manage Their Interactions.10*1109/FIE*2007*4418095,1
STRATEGIES.E-Learning Systems And Manage Their Interactions.10*1109/SII*2017*8279283,1
STRATEGIES.E-Learning Systems And Manage Their Interactions.10*1109/TLT*2009*50,1
STRATEGIES.E-Learning Systems And Manage Their Interactions.10*1109/TLT*2010*28,1
STRATEGIES.E-Learning Systems And Manage Their Interactions.10*1109/TLT*2011*2,1
STRATEGIES.E-Learning Systems And Manage Their Interactions.10*3217/jucs-011-09-1505,1
STRATEGIES.E-Learning Systems And Manage Their Interactions.isbn=1-58603-573-8,1
STRATEGIES.E-Learning Systems And Manage Their Interactions.isbn=1-58603-573-8,1
STRATEGIES.E-Learning Systems And Manage Their Interactions.isbn=1505-1517,1
STRATEGIES.E-Learning Systems And Manage Their Interactions.isbn=978-1-57735-281-5,1
STRATEGIES.Intelligent tutoring system (ITS),
STRATEGIES.Intelligent tutoring system (ITS).10*1007/978-3-319-91743-6*26,1
STRATEGIES.Intelligent tutoring system (ITS).10*1015/J*CHB*2013*04*030,1
STRATEGIES.Intelligent tutoring system (ITS).10*1109/SII*2017*8279283,1
STRATEGIES.Intelligent tutoring system (ITS).10*1109/SII*2017*8279283,1
STRATEGIES.Intelligent tutoring system (ITS).10*1145/1160633*1160933,1
STRATEGIES.Intelligent tutoring system (ITS).10*1145/2526968*2526987,1
STRATEGIES.Intelligent tutoring system (ITS).10*1145/2676723*2691877,1
STRATEGIES.Intelligent tutoring system (ITS).10*1245/2553532*2553520,1
STRATEGIES.Intelligent tutoring system (ITS).10*3217/jucs-011-09-1505,1
STRATEGIES.Jigsaw Learning,
STRATEGIES.Jigsaw Learning.10*1007/978-3-642-34010-9*9,1
STRATEGIES.Jigsaw Learning.10*1007/978-3-642-41347-6,1
STRATEGIES.Jigsaw Learning.10*1007/s40533-015-0107-y,1
STRATEGIES.Jigsaw Learning.10*1007/s40593-016-0107-y,1
STRATEGIES.Jigsaw Learning.10*1016/J*CHB*2013*04*030,1
STRATEGIES.Jigsaw Learning.10*1016/j*procs*2014*12*021,1
STRATEGIES.Jigsaw Learning.10*1076/csed*11*3*247*3837,1
STRATEGIES.Jigsaw Learning.10*1076/csed*12*3*197*8618,1
STRATEGIES.Jigsaw Learning.10*1109/FIE*2007*4418095,1
STRATEGIES.Jigsaw Learning.10*1109/ICALT*2003*1215118,1
STRATEGIES.Jigsaw Learning.10*1145/1160633*1160933,1
STRATEGIES.Jigsaw Learning.10*1145/2325296*2325332,1
STRATEGIES.Jigsaw Learning.10*1145/2325296*2325338,1
STRATEGIES.Jigsaw Learning.10*1145/2408776*2408787,1
STRATEGIES.Jigsaw Learning.10*1145/2787622*2787719,1
STRATEGIES.Jigsaw Learning.10*1145/2787622*2787731,1
STRATEGIES.Jigsaw Learning.10*1203/TLT*2012*2,1
STRATEGIES.Jigsaw Learning.10*1245/2325235*2325332,1
STRATEGIES.Jigsaw Learning.10*1245/2325235*2325332,1
STRATEGIES.Jigsaw Learning.10*1245/2325235*2325338,1
STRATEGIES.Predict Student Behaviors,
STRATEGIES.Predict Student Behaviors.10*1007/s12257-012-3105-8,1
STRATEGIES.Predict Student Behaviors.10*1007/s40533-015-0107-y,1
STRATEGIES.Predict Student Behaviors.10*1145/2325296*2325332,1
STRATEGIES.Predict Student Behaviors.10*1145/2325296*2325338,1
STRATEGIES.Predict Student Behaviors.10*1145/2590651*2590680,1
STRATEGIES.Predict Student Behaviors.10*1145/2659532*2659620,1
STRATEGIES.Predict Student Behaviors.10*1145/2676723*2691877,1
STRATEGIES.Predict Student Behaviors.10*1145/2787622*2787719,1
STRATEGIES.Predict Student Behaviors.10*1245/2408775*2408787,1
STRATEGIES.Predict Student Behaviors.10*1245/2553532*2553520,1
STRATEGIES.Predict Student Behaviors.10*1245/2787522*2787731,1
STRATEGIES.Predict Student Behaviors.10*1245/3153450*3153518,1
STRATEGIES.Rule-Based Recommendation,
STRATEGIES.Rule-Based Recommendation.10*1002/cae*21655,1
STRATEGIES.Rule-Based Recommendation.10*1002/cae*21832,1
STRATEGIES.Rule-Based Recommendation.10*1007/378-3-313-31743-5*25,1
STRATEGIES.Rule-Based Recommendation.10*1007/978-3-642-41347-6,1
STRATEGIES.Rule-Based Recommendation.10*1007/s11257-011-9106-8,1
STRATEGIES.Rule-Based Recommendation.10*1015/J*CHB*2013*04*030,1
STRATEGIES.Rule-Based Recommendation.10*1016/J*CHB*2013*04*030,1
STRATEGIES.Rule-Based Recommendation.10*1075/csed*12*3*137*8518,1
STRATEGIES.Rule-Based Recommendation.10*1075/csed*12*3*247*3837,1
STRATEGIES.Rule-Based Recommendation.10*1145/2659532*2659620,1
STRATEGIES.Rule-Based Recommendation.10*1145/2676723*2691877,1
STRATEGIES.Rule-Based Recommendation.10*1245/2553532*2553520,1
STRATEGIES.Rule-Based Recommendation.10*1245/2575723*2531877,1
STRATEGIES.Rule-Based Recommendation.isbn=978-1-57735-281-5,1
STRATEGIES.Rule-Based Recommendation.issn=2307-4108,1
STRATEGIES.Team Syntegrity Model (TSM),
STRATEGIES.Team Syntegrity Model (TSM).10*1007/s40593-016-0107-y,1
STRATEGIES.Team Syntegrity Model (TSM).10*1015/J*CHB*2013*04*030,1
STRATEGIES.Team Syntegrity Model (TSM).10*1109/ICETA*2017*8102463,1
STRATEGIES.Team Syntegrity Model (TSM).10*1109/SII*2017*8279283,1
STRATEGIES.Team Syntegrity Model (TSM).10*1245/2575723*2531877,1
STRATEGIES.Team Syntegrity Model (TSM).10*1245/2787522*2787713,1
STRATEGIES.Team Syntegrity Model (TSM).10*1245/3153450*3153518,1
STRATEGIES.Team Syntegrity Model (TSM).10*3217/jucs-011-09-1505,1
STRATEGIES.Team Syntegrity Model (TSM).issn=2307-4108,1
STRATEGIES.Valcam Algorithm,
STRATEGIES.Valcam Algorithm.10*1007/978-3-319-91743-6*26,1
STRATEGIES.Valcam Algorithm.10*1007/978-3-642-34010-9*9,1
STRATEGIES.Valcam Algorithm.10*1109/ICALT*2003*1215118,1
STRATEGIES.Valcam Algorithm.10*1109/ICETA*2017*8102463,1
STRATEGIES.Valcam Algorithm.10*1145/2526968*2526987,1
STRATEGIES.Valcam Algorithm.10*1145/2590651*2590680,1
STRATEGIES.Valcam Algorithm.10*3217/jucs-011-09-1505,1
STRATEGIES.Valcam Algorithm.10*4018/jec*2012100101,1
