id,value
Categories.Academiccourses.https://github/aliostad/deep-learning-lang-detection,1
Categories.Academiccourses.https://github/BoYanSTKO/Practical_RL-coursera,1
Categories.Academiccourses.https://github/dstarcev/stepic-haskell,1
Categories.Academiccourses.https://github/rojassergio/Learning-Scipy,1
Categories.Academiccourses.https://github/khanhnamle1994/complete-guide-to-deep-learning,1
Categories.Academiccourses.https://github/zhtpandog/One_Hundred_Tricky_Java_Questions,1
Categories.Academiccourses.https://github/imaginate/algorithmIV-question-manager,1
Categories.Academiccourses.https://github/theusual/kaggle-yelp-business-rating-prediction,1
Categories.Academiccourses.https://github/mikesprague/udacity-nanodegrees,1
Categories.Academiccourses.https://github/SentientOrange/Rubiks-Cube,1
Categories.Academiccourses.https://github/jashmenn/bitcoin-reading-list,1
Categories.Academiccourses.https://github/aeshthetic/Learn-to-Program,1
Categories.Academiccourses.https://github/RiccardoM/Forex-and-Stock-Python-Pattern-Recognizer,1
Categories.Academiccourses.https://github/underscoreio/creative-scala,1
Categories.Academiccourses.https://github/maxritter/SDC-End-to-end-driving,1
Categories.Academiccourses.https://github/crazydonkey200/neural-symbolic-machines,1
Categories.Academiccourses.https://github/smbriones/c-how-to-program,1
Categories.Academiccourses.https://github/alex520biao/Learning-OpenGL-ES-for-iOS,1
Categories.Academiccourses.https://github/MihaiDamian/Machine-learning-programming-exercises,1
Categories.Academiccourses.https://github/mauricesharp/Learning-iOS-Development,1
Categories.Academiccourses.https://github/gaerae/awesome-algorithms,1
Categories.Academiccourses.https://github/gafiatulin/ml-class,1
Categories.Academiccourses.https://github/marcelgsantos/learning-oop-in-php,1
Categories.Academiccourses.https://github/freddiev4/dailyprogrammerchallenges,1
Categories.Academiccourses.https://github/tostq/DeepLearningC,1
Categories.Academiccourses.https://github/myinnos/Kotlin-Example,1
Categories.Academiccourses.https://github/IEEEXtreme/Learning-Resources,1
Categories.Academiccourses.https://github/HeroKillerEver/coursera-deep-learning,1
Categories.Academiccourses.https://github/simonebrunozzi/open-guide-to-learning-tech-geek-nerdy-stuff,1
Categories.Academiccourses.https://github/sassela/haskell-learning,1
Categories.Academiccourses.https://github/AvaisP/machine-learning-programming-assignments-coursera-andrew-ng,1
Categories.Academiccourses.https://github/off99555/machine-learning-curriculum,1
Categories.Academiccourses.https://github/xviniette/AsteroidsLearning,1
Categories.Academiccourses.https://github/Lyyoness/CS156-Machine-Learning,1
Categories.Academiccourses.https://github/foolalex/CS106A,1
Categories.Academiccourses.https://github/jalexanderqed/cs165a-reversi-bot,1
Categories.Academiccourses.https://github/kdenhartog/CS1-Fundementals,1
Categories.Academiccourses.https://github/kimasenbeck/cs111_finalProject_201409,1
Categories.Academiccourses.https://github/michaelsblank/cs193p_project1_fall2017,1
Categories.Academiccourses.https://github/BassemGhoniem/CS106aStanford,1
Categories.Academiccourses.https://github/theSalafee/C169final,1
Categories.Academiccourses.https://github/JeffreyMJohnson/Pong,1
Categories.Academiccourses.https://github/mlopezbuendia/CreativeProgrammingA1,1
Categories.Academiccourses.https://github/SpencerWF/PythonRevewCourse,1
Categories.Academiccourses.https://github/aytida23/Python-Programming-Essentials-Coursera-Projects,1
Categories.Academiccourses.https://github/Preston-Sundar/Coursera-Imperial-College-London-Mathematics-For-Machine-Learning-Linear-Algebra,1
Categories.Academiccourses.https://github/voter101/principles-of-reactive-programming,1
Categories.Academiccourses.https://github/hackprime/algs4,1
Categories.Academiccourses.https://github/JeffreyMJohnson/Pong,1
Categories.Academiccourses.https://github/tuttiq/MaquinaVirtual,1
Categories.Academiccourses.https://github/irJERAD/ExData_Proj2,1
Categories.Academiccourses.https://github/jjmmg/Courses,1
Categories.Academiccourses.https://github/SushmitaY/Algorithm-assignment,1
Categories.Academiccourses.https://github/DA0155/CourseraCleanData-HumanActivity,1
Categories.Academiccourses.https://github/MariannaAtPlay/reactnd-project-would-you-rather,1
Categories.Academiccourses.https://github/terrettaz/coursera-scalashop,1
Categories.Academiccourses.https://github/mrtamtam314/RProgrammingAssignment2,1
Categories.Academiccourses.https://github/Starkey19/PT-Coursework,1
Categories.Academiccourses.https://github/alandickinson/reactnd-myreads,1
Categories.Academiccourses.https://github/mch649/ProgrammingAssignment2,1
Categories.Academiccourses.https://github/qlibin/posa-15-assignment3-studio,1
Categories.Academiccourses.https://github/Deirdre18/Professional-Portfolio-Website-GMIT-,1
Categories.Academiccourses.https://github/mlopezbuendia/CreativeProgrammingA1,1
Categories.Academiccourses.https://github/JasperDre/Honeybees,1
Categories.Academiccourses.https://github/hanzhao1/JS-Fundamentals,1
Categories.Academiccourses.https://github/sergiolpf/myreads,1
Categories.Academiccourses.https://github/holystar1076/Assessment5,1
Categories.Academiccourses.https://github/LuisaSanto/ist-LDM,1
Categories.Academiccourses.https://github/bhaskar-codes-121/Object-Oriented-Programming-in-Java,1
Categories.Academiccourses.https://github/skyman/StudentPerformanceAnalysis,1
Categories.Academiccourses.https://github/gsmanu007/R_coursera-ProgrammingAssignment2,1
Categories.Academiccourses.https://github/marisapels/OOP-Module3-SelfAssessmentLab,1
Categories.Academiccourses.https://github/danieltoomey/coursera-r-programming,1
Categories.Academiccourses.https://github/YuriyMorozyuk95/Dekanat,1
Categories.Academiccourses.https://github/rakofff/Cashe-Matrix-Inverse-R,1
Categories.Academiccourses.https://github/mevorama/PeerAssessment,1
Categories.Academiccourses.https://github/theSalafee/C169final,1
Categories.Academiccourses.https://github/JonnoB/datasciencecoursera,1
Categories.Academiccourses.https://github/ClarkWang12/ProgrammingAssignment2,1
Categories.Academiccourses.https://github/aaronly/ScriptingProgrammingAssessment,1
Categories.Academiccourses.https://github/daspliff/r_programming,1
Categories.Academiccourses.https://github/gizzle-b/java-programming,1
Categories.Academiccourses.https://github/GibbonEdu/module-ATL,1
Categories.Academiccourses.https://github/Preston-Sundar/Coursera-Imperial-College-London-Mathematics-For-Machine-Learning-Linear-Algebra,1
Categories.Academiccourses.https://github/std3rr/boston_housing,1
Categories.Academiccourses.https://github/LuisaSanto/ist-LDM,1
Categories.Academiccourses.https://github/limpygnome/pals,1
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
