id,value
STRATEGIES.AdaptiveEducationalSystem(AES).10*4018/jec*2012100101,1
STRATEGIES.AdaptiveEducationalSystem(AES).isbn=1505-1517,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/Nugnikoll/MyReversi,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/marcelgsantos/learning-oop-in-php,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/shionguha/cosc3570-introdatascience-fa18,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/freddiev4/dailyprogrammerchallenges,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/monochromegane/starchart,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/tostq/DeepLearningC,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/myinnos/Kotlin-Example,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/IEEEXtreme/Learning-Resources,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/davidoshiro/Learning-Lua,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/saraswat/NeuralProgrammerAsProbProg,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/HeroKillerEver/coursera-deep-learning,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/simonebrunozzi/open-guide-to-learning-tech-geek-nerdy-stuff,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/sassela/haskell-learning,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/AvaisP/machine-learning-programming-assignments-coursera-andrew-ng,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/xviniette/AsteroidsLearning,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/Lyyoness/CS156-Machine-Learning,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/foolalex/CS106A,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/jalexanderqed/cs165a-reversi-bot,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/TamuccComputerScienceClub/CSClubTextBasedGame2016,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/kdenhartog/CS1-Fundementals,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/kimasenbeck/cs111_finalProject_201409,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/muhammedbasuney/CS106A-ProgrammingMethodology,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/michaelsblank/cs193p_project1_fall2017,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/BassemGhoniem/CS106aStanford,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/theSalafee/C169final,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/JeffreyMJohnson/Pong,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/mlopezbuendia/CreativeProgrammingA1,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/SpencerWF/PythonRevewCourse,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/windyguo2046/Tableau-Citibike-HW20,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/aytida23/Python-Programming-Essentials-Coursera-Projects,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/Preston-Sundar/Coursera-Imperial-College-London-Mathematics-For-Machine-Learning-Linear-Algebra,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/voter101/principles-of-reactive-programming,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/hackprime/algs4,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/JeffreyMJohnson/Pong,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/tuttiq/MaquinaVirtual,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/irJERAD/ExData_Proj2,1
STRATEGIES.AdaptiveEducationalSystem(AES).github/SushmitaY/Algorithm-assignment,1
STRATEGIES.Adaptivehypermediasystems(AHS).10*1007/978-3-642-34010-9*9,1
STRATEGIES.Adaptivehypermediasystems(AHS).10*1075/csed*12*3*247*3837,1
STRATEGIES.Adaptivehypermediasystems(AHS).10*1109/ICALT*2003*1215118,1
STRATEGIES.Adaptivehypermediasystems(AHS).10*1109/TLT*2010*28,1
STRATEGIES.Adaptivehypermediasystems(AHS).issn=2307-4108,1
STRATEGIES.CoalitionFormationAlgorithm,
STRATEGIES.CoalitionFormationAlgorithm.10*1007/s11257-011-9106-8,1
STRATEGIES.CoalitionFormationAlgorithm.10*1007/s12257-012-3105-8,1
STRATEGIES.CoalitionFormationAlgorithm.10*1075/csed*12*3*247*3837,1
STRATEGIES.CoalitionFormationAlgorithm.10*1076/csed*12*3*197*8618,1
STRATEGIES.CoalitionFormationAlgorithm.10*1109/FIE*2006*322313,1
STRATEGIES.CoalitionFormationAlgorithm.10*1145/2676723*2691877,1
STRATEGIES.CoalitionFormationAlgorithm.10*1145/2787622*2787731,1
STRATEGIES.CoalitionFormationAlgorithm.10*1145/2839509*2844615,1
STRATEGIES.CoalitionFormationAlgorithm.10*1145/3159450*3159518,1
STRATEGIES.CoalitionFormationAlgorithm.10*1203/FIE*2005*322313,1
STRATEGIES.CoalitionFormationAlgorithm.10*1203/SII*2015*8273283,1
STRATEGIES.CoalitionFormationAlgorithm.10*1203/TLT*2003*50,1
STRATEGIES.CoalitionFormationAlgorithm.10*1203/TLT*2010*28,1
STRATEGIES.CoalitionFormationAlgorithm.10*1203/TLT*2012*2,1
STRATEGIES.CoalitionFormationAlgorithm.10*1245/2325235*2325338,1
STRATEGIES.CoalitionFormationAlgorithm.10*1245/2408775*2408787,1
STRATEGIES.CoalitionFormationAlgorithm.10*1245/2408775*2408787,1
STRATEGIES.CoalitionFormationAlgorithm.issn=2307-4108,1
STRATEGIES.CoalitionFormationAlgorithm.github/DA0155/CourseraCleanData-HumanActivity,1
STRATEGIES.CoalitionFormationAlgorithm.github/MariannaAtPlay/reactnd-project-would-you-rather,1
STRATEGIES.CoalitionFormationAlgorithm.github/terrettaz/coursera-scalashop,1
STRATEGIES.CoalitionFormationAlgorithm.github/mrtamtam314/RProgrammingAssignment2,1
STRATEGIES.CoalitionFormationAlgorithm.github/Starkey19/PT-Coursework,1
STRATEGIES.CoalitionFormationAlgorithm.github/alandickinson/reactnd-myreads,1
STRATEGIES.CoalitionFormationAlgorithm.github/mch649/ProgrammingAssignment2,1
STRATEGIES.CoalitionFormationAlgorithm.github/qlibin/posa-15-assignment3-studio,1
STRATEGIES.CoalitionFormationAlgorithm.github/ksrdj/coursera-r-programming-peer-assessment-1,1
STRATEGIES.CoalitionFormationAlgorithm.github/CarlosSaraiva/bndPssFltr,1
STRATEGIES.CoalitionFormationAlgorithm.github/agileronin/coursera-r-programming-peer-assessment-1,1
STRATEGIES.CoalitionFormationAlgorithm.github/Deirdre18/Professional-Portfolio-Website-GMIT-,1
STRATEGIES.CoalitionFormationAlgorithm.github/mlopezbuendia/CreativeProgrammingA1,1
STRATEGIES.CoalitionFormationAlgorithm.github/JasperDre/Honeybees,1
STRATEGIES.CoalitionFormationAlgorithm.github/hanzhao1/JS-Fundamentals,1
STRATEGIES.CoalitionFormationAlgorithm.github/sergiolpf/myreads,1
STRATEGIES.CoalitionFormationAlgorithm.github/holystar1076/Assessment5,1
STRATEGIES.CoalitionFormationAlgorithm.github/LuisaSanto/ist-LDM,1
STRATEGIES.CoalitionFormationAlgorithm.github/bhaskar-codes-121/Object-Oriented-Programming-in-Java,1
STRATEGIES.CoalitionFormationAlgorithm.github/skyman/StudentPerformanceAnalysis,1
STRATEGIES.CoalitionFormationAlgorithm.github/gsmanu007/R_coursera-ProgrammingAssignment2,1
STRATEGIES.CoalitionFormationAlgorithm.github/marisapels/OOP-Module3-SelfAssessmentLab,1
STRATEGIES.CoalitionFormationAlgorithm.github/danieltoomey/coursera-r-programming,1
STRATEGIES.CoalitionFormationAlgorithm.github/YuriyMorozyuk95/Dekanat,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions,
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*1*1*167*4896,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*1002/cae*21655,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*1002/cae*21655,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*1109/FIE*2006*322313,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*1109/FIE*2007*4418095,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*1109/FIE*2007*4418095,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*1109/SII*2017*8279283,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*1109/TLT*2009*50,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*1109/TLT*2010*28,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*1109/TLT*2011*2,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*3217/jucs-011-09-1505,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.isbn=1-58603-573-8,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.isbn=1-58603-573-8,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.isbn=1505-1517,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.isbn=978-1-57735-281-5,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/xrd/ChitStat,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/susana/beat-visualizer,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/codejamninja/jams-programming-guide,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/overtone/overtone,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/gleneivey/pairmatic2,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/drawpile/Drawpile,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/rroohhh/draw,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/code-friends/CodeFriends,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/ugwis/AtCoder-Recommendation,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/musicalglass/AKA,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/ehaughee/collabit,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/mikaelbr/frp-piano,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/1j01/multifiddle,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/thisandagain/turtle,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/natesmith83/WSU_GoBabyGo_Programming,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/Starmonkeys/website,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/karstenv/webmapping-with-qgismapserver-workshop,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/silshack/fall2013,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/lemmatheultimate/weblog,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/TI-Planet/Project-Builder,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/daletoniris/JarvisIA,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/amber/amber,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/joeljfischer/meteor-collabmirror,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/mostafa/iptables_book,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/nebigdatahub/crux,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/otaruMendez/XtremeX,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/scottedwards/collaborative-text-editor,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/gthorisson/vivo-orcidextensions,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/Spacerat/CollabPaint,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/achristoph/Collaborative-Filtering,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/DubFriend/GraffitiWall,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/chankwpj/CUROP2016,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/lonewoolf/Maching-Learning-Programs,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/gleneivey/pairmatic,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/Progr-RRR/ZHR,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/acarrillo/sCribble,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/MDSilber/Networks-Programming-Assignment--1,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/adaipule/MovieRecommendation,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/Aidanie/codeedit,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/HerculesWS/Hercules,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/KingChezzy/AdventureGame,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/hpnhxxwn/Yelp-data-analysis-and-recommender-system,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/b-adams/Wells_Sp12_CS132_Project,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/8l/pijul,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/bryonf/YouJustGotPawned,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/hacktunes/hacktunes,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/ajzdunek/whatsForDinner-App,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/sapphireblu117/From-Beginners-to-Winners,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/domainxz/vcrs,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/niyatpatel23295/Apache-Spark-Recommender-System,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/rzere/Course_Timetabling_Research,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/soulslash13/For-a-Brighter-Future,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/asketsus/Wikicode-for-Moodle-2,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/usnistgov/CRPI,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/jenreiher/wtfiswednesdays,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/shannonpeng/plix,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/otavio-cesar/cetecop,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/OpenHID/code-vr,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/18sears-nathan/ChatProgram2016,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/HPCGISLab/pcml,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/JonathanRys/OrganismIdent,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/asymptoticdesign/Programming-Visual-and-Generative-Art,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/vbsteja/deeplearning1,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/KyleZcode/gittinZiggyWithIt,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/Zayd-Waves/cipher,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/lambdaone-io/apprentice-resources,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/snh-clj/collab,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/hopelessoptimism/mondocode,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/mldss/pci-summary,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/ctuning/ctuning-datasets-min,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/epfl-lasa/ML_toolbox,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/BenchR267/lbd,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/ats-lang/ATS-CodeBook,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/braydie/HowToBeAProgrammer,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/abbood/audioSamplingToAudioQueue,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/xviniette/FlappyLearning,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/ctuning/reproduce-milepost-project,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/elixirschool/elixirschool,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/chetannaik/learning_torch,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/MikeTheWatchGuy/PySimpleGUI,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/lenmus/lenmus,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/JoshCheek/ruby-kickstart,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/kknet/AlgorithmicTrading,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/ehmatthes/intro_programming,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/maximecb/toyCPU,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/codebasics/py,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/ollie-williams/SwiftParsec,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/timestocome/Test-stock-prediction-algorithms,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/ALRW/dayAsADev,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/marcojakob/code.makery.ch,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/thebreadboard/Arduino-Tutorials,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/wsnewman/learning_ros,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/ajielee/mini-projects-while-learning-python,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/andela-foladeji/License-Plate-Recognition-Nigerian-vehicles,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/adafruit/Adafruit_Learning_System_Guides,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/GersonLazaro/learn-x-if-you-know-y,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/jondot/awesome-aha,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/LambdaSchool/ML-Precourse,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/aliostad/deep-learning-lang-detection,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/BoYanSTKO/Practical_RL-coursera,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/loliverhennigh/Computational-Fluid-Dynamics-Machine-Learning-Examples,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/dstarcev/stepic-haskell,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/Re1tReddy/Spark,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/rojassergio/Learning-Scipy,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/khanhnamle1994/complete-guide-to-deep-learning,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/zhtpandog/One_Hundred_Tricky_Java_Questions,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/imaginate/algorithmIV-question-manager,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/theusual/kaggle-yelp-business-rating-prediction,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/mikesprague/udacity-nanodegrees,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/SentientOrange/Rubiks-Cube,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/jashmenn/bitcoin-reading-list,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/aeshthetic/Learn-to-Program,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/JacobPlaster/ann-writer,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/RiccardoM/Forex-and-Stock-Python-Pattern-Recognizer,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/underscoreio/creative-scala,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/maxritter/SDC-End-to-end-driving,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/crazydonkey200/neural-symbolic-machines,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/smbriones/c-how-to-program,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/alex520biao/Learning-OpenGL-ES-for-iOS,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/MihaiDamian/Machine-learning-programming-exercises,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/mauricesharp/Learning-iOS-Development,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/oracle/dino-date,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/gaerae/awesome-algorithms,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/savinay95n/Reinforcement-learning-Algorithms-and-Dynamic-Programming,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.github/gafiatulin/ml-class,1
STRATEGIES.Intelligenttutoringsystem(ITS),
STRATEGIES.Intelligenttutoringsystem(ITS).10*1007/978-3-319-91743-6*26,1
STRATEGIES.Intelligenttutoringsystem(ITS).10*1015/J*CHB*2013*04*030,1
STRATEGIES.Intelligenttutoringsystem(ITS).10*1109/SII*2017*8279283,1
STRATEGIES.Intelligenttutoringsystem(ITS).10*1109/SII*2017*8279283,1
STRATEGIES.Intelligenttutoringsystem(ITS).10*1145/1160633*1160933,1
STRATEGIES.Intelligenttutoringsystem(ITS).10*1145/2526968*2526987,1
STRATEGIES.Intelligenttutoringsystem(ITS).10*1145/2676723*2691877,1
STRATEGIES.Intelligenttutoringsystem(ITS).10*1245/2553532*2553520,1
STRATEGIES.Intelligenttutoringsystem(ITS).10*3217/jucs-011-09-1505,1
STRATEGIES.Intelligenttutoringsystem(ITS).github/Progr-RRR/ZHR,1
STRATEGIES.Intelligenttutoringsystem(ITS).github/acarrillo/sCribble,1
STRATEGIES.Intelligenttutoringsystem(ITS).github/MDSilber/Networks-Programming-Assignment--1,1
STRATEGIES.Intelligenttutoringsystem(ITS).github/adaipule/MovieRecommendation,1
STRATEGIES.Intelligenttutoringsystem(ITS).github/Aidanie/codeedit,1
STRATEGIES.Intelligenttutoringsystem(ITS).github/HerculesWS/Hercules,1
STRATEGIES.Intelligenttutoringsystem(ITS).github/KingChezzy/AdventureGame,1
STRATEGIES.Intelligenttutoringsystem(ITS).github/hpnhxxwn/Yelp-data-analysis-and-recommender-system,1
STRATEGIES.Intelligenttutoringsystem(ITS).github/b-adams/Wells_Sp12_CS132_Project,1
STRATEGIES.Intelligenttutoringsystem(ITS).github/8l/pijul,1
STRATEGIES.Intelligenttutoringsystem(ITS).github/bryonf/YouJustGotPawned,1
STRATEGIES.Intelligenttutoringsystem(ITS).github/hacktunes/hacktunes,1
STRATEGIES.Intelligenttutoringsystem(ITS).github/ajzdunek/whatsForDinner-App,1
STRATEGIES.Intelligenttutoringsystem(ITS).github/sapphireblu117/From-Beginners-to-Winners,1
STRATEGIES.Intelligenttutoringsystem(ITS).github/domainxz/vcrs,1
STRATEGIES.Intelligenttutoringsystem(ITS).github/niyatpatel23295/Apache-Spark-Recommender-System,1
STRATEGIES.JigsawLearning,
STRATEGIES.JigsawLearning.10*1007/978-3-642-34010-9*9,1
STRATEGIES.JigsawLearning.10*1007/978-3-642-41347-6,1
STRATEGIES.JigsawLearning.10*1007/s40533-015-0107-y,1
STRATEGIES.JigsawLearning.10*1007/s40593-016-0107-y,1
STRATEGIES.JigsawLearning.10*1016/J*CHB*2013*04*030,1
STRATEGIES.JigsawLearning.10*1016/j*procs*2014*12*021,1
STRATEGIES.JigsawLearning.10*1076/csed*11*3*247*3837,1
STRATEGIES.JigsawLearning.10*1076/csed*12*3*197*8618,1
STRATEGIES.JigsawLearning.10*1109/FIE*2007*4418095,1
STRATEGIES.JigsawLearning.10*1109/ICALT*2003*1215118,1
STRATEGIES.JigsawLearning.10*1145/1160633*1160933,1
STRATEGIES.JigsawLearning.10*1145/2325296*2325332,1
STRATEGIES.JigsawLearning.10*1145/2325296*2325338,1
STRATEGIES.JigsawLearning.10*1145/2408776*2408787,1
STRATEGIES.JigsawLearning.10*1145/2787622*2787719,1
STRATEGIES.JigsawLearning.10*1145/2787622*2787731,1
STRATEGIES.JigsawLearning.10*1203/TLT*2012*2,1
STRATEGIES.JigsawLearning.10*1245/2325235*2325332,1
STRATEGIES.JigsawLearning.10*1245/2325235*2325332,1
STRATEGIES.JigsawLearning.10*1245/2325235*2325338,1
STRATEGIES.JigsawLearning.github/aaronly/ScriptingProgrammingAssessment,1
STRATEGIES.JigsawLearning.github/daspliff/r_programming,1
STRATEGIES.JigsawLearning.github/gizzle-b/java-programming,1
STRATEGIES.JigsawLearning.github/TLNsrivalli/atOnePage,1
STRATEGIES.JigsawLearning.github/coachingce1/coachingce1,1
STRATEGIES.JigsawLearning.github/GibbonEdu/module-ATL,1
STRATEGIES.JigsawLearning.github/Preston-Sundar/Coursera-Imperial-College-London-Mathematics-For-Machine-Learning-Linear-Algebra,1
STRATEGIES.JigsawLearning.github/std3rr/boston_housing,1
STRATEGIES.JigsawLearning.github/LuisaSanto/ist-LDM,1
STRATEGIES.JigsawLearning.github/limpygnome/pals,1
STRATEGIES.JigsawLearning.github/RagyHutch/relias-movie-project,1
STRATEGIES.JigsawLearning.github/shane1027/Learning_CPP,1
