id,value
STRATEGIES.AdaptiveEducationalSystem(AES).10*4018/jec*2012100101,1
STRATEGIES.AdaptiveEducationalSystem(AES).isbn=1505-1517,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/Nugnikoll/MyReversi,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/marcelgsantos/learning-oop-in-php,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/shionguha/cosc3570-introdatascience-fa18,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/freddiev4/dailyprogrammerchallenges,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/monochromegane/starchart,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/tostq/DeepLearningC,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/myinnos/Kotlin-Example,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/IEEEXtreme/Learning-Resources,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/davidoshiro/Learning-Lua,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/saraswat/NeuralProgrammerAsProbProg,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/HeroKillerEver/coursera-deep-learning,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/simonebrunozzi/open-guide-to-learning-tech-geek-nerdy-stuff,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/sassela/haskell-learning,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/AvaisP/machine-learning-programming-assignments-coursera-andrew-ng,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/xviniette/AsteroidsLearning,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/Lyyoness/CS156-Machine-Learning,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/foolalex/CS106A,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/jalexanderqed/cs165a-reversi-bot,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/TamuccComputerScienceClub/CSClubTextBasedGame2016,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/kdenhartog/CS1-Fundementals,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/kimasenbeck/cs111_finalProject_201409,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/muhammedbasuney/CS106A-ProgrammingMethodology,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/michaelsblank/cs193p_project1_fall2017,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/BassemGhoniem/CS106aStanford,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/theSalafee/C169final,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/JeffreyMJohnson/Pong,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/mlopezbuendia/CreativeProgrammingA1,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/SpencerWF/PythonRevewCourse,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/windyguo2046/Tableau-Citibike-HW20,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/aytida23/Python-Programming-Essentials-Coursera-Projects,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/Preston-Sundar/Coursera-Imperial-College-London-Mathematics-For-Machine-Learning-Linear-Algebra,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/voter101/principles-of-reactive-programming,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/hackprime/algs4,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/JeffreyMJohnson/Pong,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/tuttiq/MaquinaVirtual,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/irJERAD/ExData_Proj2,1
STRATEGIES.AdaptiveEducationalSystem(AES).https://github/SushmitaY/Algorithm-assignment,1
STRATEGIES.Adaptivehypermediasystems(AHS).10*1007/978-3-642-34010-9*9,1
STRATEGIES.Adaptivehypermediasystems(AHS).10*1075/csed*12*3*247*3837,1
STRATEGIES.Adaptivehypermediasystems(AHS).10*1109/ICALT*2003*1215118,1
STRATEGIES.Adaptivehypermediasystems(AHS).10*1109/TLT*2010*28,1
STRATEGIES.Adaptivehypermediasystems(AHS).issn=2307-4108,1
STRATEGIES.CoalitionFormationAlgorithm,
STRATEGIES.CoalitionFormationAlgorithm.10*1007/s11257-011-9106-8,1
STRATEGIES.CoalitionFormationAlgorithm.10*1007/s12257-012-3105-8,1
STRATEGIES.CoalitionFormationAlgorithm.10*1075/csed*12*3*247*3837,1
STRATEGIES.CoalitionFormationAlgorithm.10*1076/csed*12*3*197*8618,1
STRATEGIES.CoalitionFormationAlgorithm.10*1109/FIE*2006*322313,1
STRATEGIES.CoalitionFormationAlgorithm.10*1145/2676723*2691877,1
STRATEGIES.CoalitionFormationAlgorithm.10*1145/2787622*2787731,1
STRATEGIES.CoalitionFormationAlgorithm.10*1145/2839509*2844615,1
STRATEGIES.CoalitionFormationAlgorithm.10*1145/3159450*3159518,1
STRATEGIES.CoalitionFormationAlgorithm.10*1203/FIE*2005*322313,1
STRATEGIES.CoalitionFormationAlgorithm.10*1203/SII*2015*8273283,1
STRATEGIES.CoalitionFormationAlgorithm.10*1203/TLT*2003*50,1
STRATEGIES.CoalitionFormationAlgorithm.10*1203/TLT*2010*28,1
STRATEGIES.CoalitionFormationAlgorithm.10*1203/TLT*2012*2,1
STRATEGIES.CoalitionFormationAlgorithm.10*1245/2325235*2325338,1
STRATEGIES.CoalitionFormationAlgorithm.10*1245/2408775*2408787,1
STRATEGIES.CoalitionFormationAlgorithm.10*1245/2408775*2408787,1
STRATEGIES.CoalitionFormationAlgorithm.issn=2307-4108,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/DA0155/CourseraCleanData-HumanActivity,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/MariannaAtPlay/reactnd-project-would-you-rather,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/terrettaz/coursera-scalashop,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/mrtamtam314/RProgrammingAssignment2,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/Starkey19/PT-Coursework,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/alandickinson/reactnd-myreads,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/mch649/ProgrammingAssignment2,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/qlibin/posa-15-assignment3-studio,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/ksrdj/coursera-r-programming-peer-assessment-1,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/CarlosSaraiva/bndPssFltr,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/agileronin/coursera-r-programming-peer-assessment-1,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/Deirdre18/Professional-Portfolio-Website-GMIT-,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/mlopezbuendia/CreativeProgrammingA1,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/JasperDre/Honeybees,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/hanzhao1/JS-Fundamentals,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/sergiolpf/myreads,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/holystar1076/Assessment5,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/LuisaSanto/ist-LDM,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/bhaskar-codes-121/Object-Oriented-Programming-in-Java,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/skyman/StudentPerformanceAnalysis,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/gsmanu007/R_coursera-ProgrammingAssignment2,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/marisapels/OOP-Module3-SelfAssessmentLab,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/danieltoomey/coursera-r-programming,1
STRATEGIES.CoalitionFormationAlgorithm.https://github/YuriyMorozyuk95/Dekanat,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions,
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*1*1*167*4896,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*1002/cae*21655,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*1002/cae*21655,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*1109/FIE*2006*322313,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*1109/FIE*2007*4418095,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*1109/FIE*2007*4418095,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*1109/SII*2017*8279283,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*1109/TLT*2009*50,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*1109/TLT*2010*28,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*1109/TLT*2011*2,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.10*3217/jucs-011-09-1505,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.isbn=1-58603-573-8,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.isbn=1-58603-573-8,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.isbn=1505-1517,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.isbn=978-1-57735-281-5,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/xrd/ChitStat,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/susana/beat-visualizer,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/codejamninja/jams-programming-guide,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/overtone/overtone,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/gleneivey/pairmatic2,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/drawpile/Drawpile,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/rroohhh/draw,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/code-friends/CodeFriends,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/ugwis/AtCoder-Recommendation,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/musicalglass/AKA,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/ehaughee/collabit,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/mikaelbr/frp-piano,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/1j01/multifiddle,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/thisandagain/turtle,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/natesmith83/WSU_GoBabyGo_Programming,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/Starmonkeys/website,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/karstenv/webmapping-with-qgismapserver-workshop,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/silshack/fall2013,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/lemmatheultimate/weblog,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/TI-Planet/Project-Builder,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/daletoniris/JarvisIA,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/amber/amber,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/joeljfischer/meteor-collabmirror,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/mostafa/iptables_book,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/nebigdatahub/crux,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/otaruMendez/XtremeX,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/scottedwards/collaborative-text-editor,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/gthorisson/vivo-orcidextensions,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/Spacerat/CollabPaint,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/achristoph/Collaborative-Filtering,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/DubFriend/GraffitiWall,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/chankwpj/CUROP2016,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/lonewoolf/Maching-Learning-Programs,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/gleneivey/pairmatic,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/Progr-RRR/ZHR,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/acarrillo/sCribble,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/MDSilber/Networks-Programming-Assignment--1,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/adaipule/MovieRecommendation,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/Aidanie/codeedit,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/HerculesWS/Hercules,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/KingChezzy/AdventureGame,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/hpnhxxwn/Yelp-data-analysis-and-recommender-system,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/b-adams/Wells_Sp12_CS132_Project,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/8l/pijul,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/bryonf/YouJustGotPawned,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/hacktunes/hacktunes,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/ajzdunek/whatsForDinner-App,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/sapphireblu117/From-Beginners-to-Winners,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/domainxz/vcrs,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/niyatpatel23295/Apache-Spark-Recommender-System,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/rzere/Course_Timetabling_Research,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/soulslash13/For-a-Brighter-Future,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/asketsus/Wikicode-for-Moodle-2,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/usnistgov/CRPI,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/jenreiher/wtfiswednesdays,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/shannonpeng/plix,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/otavio-cesar/cetecop,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/OpenHID/code-vr,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/18sears-nathan/ChatProgram2016,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/HPCGISLab/pcml,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/JonathanRys/OrganismIdent,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/asymptoticdesign/Programming-Visual-and-Generative-Art,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/vbsteja/deeplearning1,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/KyleZcode/gittinZiggyWithIt,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/Zayd-Waves/cipher,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/lambdaone-io/apprentice-resources,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/snh-clj/collab,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/hopelessoptimism/mondocode,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/mldss/pci-summary,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/ctuning/ctuning-datasets-min,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/epfl-lasa/ML_toolbox,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/BenchR267/lbd,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/ats-lang/ATS-CodeBook,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/braydie/HowToBeAProgrammer,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/abbood/audioSamplingToAudioQueue,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/xviniette/FlappyLearning,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/ctuning/reproduce-milepost-project,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/elixirschool/elixirschool,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/chetannaik/learning_torch,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/MikeTheWatchGuy/PySimpleGUI,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/lenmus/lenmus,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/JoshCheek/ruby-kickstart,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/kknet/AlgorithmicTrading,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/ehmatthes/intro_programming,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/maximecb/toyCPU,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/codebasics/py,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/ollie-williams/SwiftParsec,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/timestocome/Test-stock-prediction-algorithms,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/ALRW/dayAsADev,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/marcojakob/code.makery.ch,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/thebreadboard/Arduino-Tutorials,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/wsnewman/learning_ros,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/ajielee/mini-projects-while-learning-python,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/andela-foladeji/License-Plate-Recognition-Nigerian-vehicles,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/adafruit/Adafruit_Learning_System_Guides,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/GersonLazaro/learn-x-if-you-know-y,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/jondot/awesome-aha,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/LambdaSchool/ML-Precourse,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/aliostad/deep-learning-lang-detection,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/BoYanSTKO/Practical_RL-coursera,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/loliverhennigh/Computational-Fluid-Dynamics-Machine-Learning-Examples,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/dstarcev/stepic-haskell,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/Re1tReddy/Spark,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/rojassergio/Learning-Scipy,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/khanhnamle1994/complete-guide-to-deep-learning,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/zhtpandog/One_Hundred_Tricky_Java_Questions,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/imaginate/algorithmIV-question-manager,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/theusual/kaggle-yelp-business-rating-prediction,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/mikesprague/udacity-nanodegrees,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/SentientOrange/Rubiks-Cube,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/jashmenn/bitcoin-reading-list,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/aeshthetic/Learn-to-Program,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/JacobPlaster/ann-writer,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/RiccardoM/Forex-and-Stock-Python-Pattern-Recognizer,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/underscoreio/creative-scala,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/maxritter/SDC-End-to-end-driving,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/crazydonkey200/neural-symbolic-machines,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/smbriones/c-how-to-program,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/alex520biao/Learning-OpenGL-ES-for-iOS,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/MihaiDamian/Machine-learning-programming-exercises,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/mauricesharp/Learning-iOS-Development,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/oracle/dino-date,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/gaerae/awesome-algorithms,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/savinay95n/Reinforcement-learning-Algorithms-and-Dynamic-Programming,1
STRATEGIES.E-LearningSystemsAndManageTheirInteractions.https://github/gafiatulin/ml-class,1
STRATEGIES.Intelligenttutoringsystem(ITS),
STRATEGIES.Intelligenttutoringsystem(ITS).10*1007/978-3-319-91743-6*26,1
STRATEGIES.Intelligenttutoringsystem(ITS).10*1015/J*CHB*2013*04*030,1
STRATEGIES.Intelligenttutoringsystem(ITS).10*1109/SII*2017*8279283,1
STRATEGIES.Intelligenttutoringsystem(ITS).10*1109/SII*2017*8279283,1
STRATEGIES.Intelligenttutoringsystem(ITS).10*1145/1160633*1160933,1
STRATEGIES.Intelligenttutoringsystem(ITS).10*1145/2526968*2526987,1
STRATEGIES.Intelligenttutoringsystem(ITS).10*1145/2676723*2691877,1
STRATEGIES.Intelligenttutoringsystem(ITS).10*1245/2553532*2553520,1
STRATEGIES.Intelligenttutoringsystem(ITS).10*3217/jucs-011-09-1505,1
STRATEGIES.Intelligenttutoringsystem(ITS).https://github/Progr-RRR/ZHR,1
STRATEGIES.Intelligenttutoringsystem(ITS).https://github/acarrillo/sCribble,1
STRATEGIES.Intelligenttutoringsystem(ITS).https://github/MDSilber/Networks-Programming-Assignment--1,1
STRATEGIES.Intelligenttutoringsystem(ITS).https://github/adaipule/MovieRecommendation,1
STRATEGIES.Intelligenttutoringsystem(ITS).https://github/Aidanie/codeedit,1
STRATEGIES.Intelligenttutoringsystem(ITS).https://github/HerculesWS/Hercules,1
STRATEGIES.Intelligenttutoringsystem(ITS).https://github/KingChezzy/AdventureGame,1
STRATEGIES.Intelligenttutoringsystem(ITS).https://github/hpnhxxwn/Yelp-data-analysis-and-recommender-system,1
STRATEGIES.Intelligenttutoringsystem(ITS).https://github/b-adams/Wells_Sp12_CS132_Project,1
STRATEGIES.Intelligenttutoringsystem(ITS).https://github/8l/pijul,1
STRATEGIES.Intelligenttutoringsystem(ITS).https://github/bryonf/YouJustGotPawned,1
STRATEGIES.Intelligenttutoringsystem(ITS).https://github/hacktunes/hacktunes,1
STRATEGIES.Intelligenttutoringsystem(ITS).https://github/ajzdunek/whatsForDinner-App,1
STRATEGIES.Intelligenttutoringsystem(ITS).https://github/sapphireblu117/From-Beginners-to-Winners,1
STRATEGIES.Intelligenttutoringsystem(ITS).https://github/domainxz/vcrs,1
STRATEGIES.Intelligenttutoringsystem(ITS).https://github/niyatpatel23295/Apache-Spark-Recommender-System,1
STRATEGIES.JigsawLearning,
STRATEGIES.JigsawLearning.10*1007/978-3-642-34010-9*9,1
STRATEGIES.JigsawLearning.10*1007/978-3-642-41347-6,1
STRATEGIES.JigsawLearning.10*1007/s40533-015-0107-y,1
STRATEGIES.JigsawLearning.10*1007/s40593-016-0107-y,1
STRATEGIES.JigsawLearning.10*1016/J*CHB*2013*04*030,1
STRATEGIES.JigsawLearning.10*1016/j*procs*2014*12*021,1
STRATEGIES.JigsawLearning.10*1076/csed*11*3*247*3837,1
STRATEGIES.JigsawLearning.10*1076/csed*12*3*197*8618,1
STRATEGIES.JigsawLearning.10*1109/FIE*2007*4418095,1
STRATEGIES.JigsawLearning.10*1109/ICALT*2003*1215118,1
STRATEGIES.JigsawLearning.10*1145/1160633*1160933,1
STRATEGIES.JigsawLearning.10*1145/2325296*2325332,1
STRATEGIES.JigsawLearning.10*1145/2325296*2325338,1
STRATEGIES.JigsawLearning.10*1145/2408776*2408787,1
STRATEGIES.JigsawLearning.10*1145/2787622*2787719,1
STRATEGIES.JigsawLearning.10*1145/2787622*2787731,1
STRATEGIES.JigsawLearning.10*1203/TLT*2012*2,1
STRATEGIES.JigsawLearning.10*1245/2325235*2325332,1
STRATEGIES.JigsawLearning.10*1245/2325235*2325332,1
STRATEGIES.JigsawLearning.10*1245/2325235*2325338,1
