id,value
CATEGORIES.Development_of_tools.10_1145/2659532_2659620,1
CATEGORIES.Development_of_tools.10_1245/2553532_2553520,1
CATEGORIES.Development_of_tools.isbn=978-1-57735-281-5,1
CATEGORIES.Games_for_learning,
CATEGORIES.Games_for_learning.10_1007/378-3-313-31743-5_25,1
CATEGORIES.Games_for_learning.10_1007/s40593-016-0107-y,1
CATEGORIES.Games_for_learning.10_1016/J_CHB_2013_04_030,1
CATEGORIES.Games_for_learning.10_1016/j_procs_2014_12_021,1
CATEGORIES.Games_for_learning.10_1109/TLT_2009_50,1
CATEGORIES.Games_for_learning.10_1109/TLT_2011_2,1
CATEGORIES.Games_for_learning.10_1145/2408776_2408787,1
CATEGORIES.Games_for_learning.10_1145/2839509_2844615,1
CATEGORIES.Games_for_learning.10_1203/FIE_2005_322313,1
CATEGORIES.Games_for_learning.10_1203/FIE_2007_4418035,1
CATEGORIES.Games_for_learning.10_1203/ICALT_2003_1215128,1
CATEGORIES.Games_for_learning.10_1203/TLT_2003_50,1
CATEGORIES.Games_for_learning.10_1245/2787522_2787713,1
CATEGORIES.Games_for_learning.10_3217/jucs-011-09-1505,1
CATEGORIES.Games_for_learning.10_4018/jec_2012100101,1
CATEGORIES.Platforms,
CATEGORIES.Platforms.10_1007/978-3-319-91743-6_26,1
CATEGORIES.Platforms.10_1109/ICALT_2003_1215118,1
CATEGORIES.Platforms.10_1145/2526968_2526987,1
CATEGORIES.Platforms.10_3217/jucs-011-09-1505,1
